datetime,device_name,frequency,humidity,latitude,longitude,network,pm2_5,pm2_5_calibrated_value,site_name,temperature
2025-08-31 21:00:00+00:00,airqo_g5339,hourly,80.89166681,0,0,airqo,13.29,13.29,Makerere University Weather Station 94,20.10000022
2025-08-31 21:00:00+00:00,aq_45,hourly,0,0,0,airqo,21.39,21.39,"Kasubi, Rubaga",0
2025-08-31 21:00:00+00:00,aq_g501,hourly,0,0,0,airqo,49.56,49.56,Makerere University Weather Station 94,0
2025-08-31 21:00:00+00:00,aq_g506,hourly,0,0,0,airqo,91.19,91.19,Makerere University Weather Station 94,0
2025-08-31 21:00:00+00:00,airqo_g5341,hourly,69.19884615,0,0,airqo,42.35,42.35,Makerere University Weather Station 94,28.54346154
2025-08-31 22:00:00+00:00,aq_g501,hourly,0,0,0,airqo,18,18,Makerere University Weather Station 94,0
2025-08-31 22:00:00+00:00,aq_45,hourly,0,0,0,airqo,14.52,14.52,"Kasubi, Rubaga",0
2025-08-31 22:00:00+00:00,airqo_g5339,hourly,81.45000041,0,0,airqo,12.05,12.05,Makerere University Weather Station 94,20.5250001
2025-08-31 22:00:00+00:00,airqo_g5341,hourly,69.46961538,0,0,airqo,23.9,23.9,Makerere University Weather Station 94,28.50961538
2025-08-31 22:00:00+00:00,aq_g506,hourly,0,0,0,airqo,47.98,47.98,Makerere University Weather Station 94,0
2025-08-31 23:00:00+00:00,airqo_g5339,hourly,83.56666714,0,0,airqo,6.25,6.25,Makerere University Weather Station 94,20.08333302
2025-08-31 23:00:00+00:00,aq_45,hourly,0,0,0,airqo,32.76,32.76,"Kasubi, Rubaga",0
2025-08-31 23:00:00+00:00,airqo_g5341,hourly,69.488,0,0,airqo,36.28,36.28,Makerere University Weather Station 94,28.4396
2025-08-31 23:00:00+00:00,aq_g501,hourly,0,0,0,airqo,14.3,14.3,Makerere University Weather Station 94,0
2025-08-31 23:00:00+00:00,aq_g506,hourly,0,0,0,airqo,9.66,9.66,Makerere University Weather Station 94,0
2025-09-01 00:00:00+00:00,aq_g501,hourly,81.79999987,0,0,airqo,12.8,12.8,Makerere University Weather Station 94,20.13333384
2025-09-01 00:00:00+00:00,aq_45,hourly,81.79999987,0,0,airqo,63.66,63.66,"Kasubi, Rubaga",20.13333384
2025-09-01 00:00:00+00:00,airqo_g5341,hourly,81.79999987,0,0,airqo,12.2,12.2,Makerere University Weather Station 94,20.13333384
2025-09-01 00:00:00+00:00,airqo_g5339,hourly,81.79999987,0,0,airqo,13.51,13.51,Makerere University Weather Station 94,20.13333384
2025-09-01 01:00:00+00:00,aq_g501,hourly,0,0,0,airqo,30.13,30.13,Makerere University Weather Station 94,0
2025-09-01 01:00:00+00:00,aq_45,hourly,79.71666704,0,0,airqo,56.08,56.08,"Kasubi, Rubaga",20.08333365
2025-09-01 01:00:00+00:00,airqo_g5339,hourly,79.71666704,0,0,airqo,12.26,12.26,Makerere University Weather Station 94,20.08333365
2025-09-01 01:00:00+00:00,airqo_g5341,hourly,79.71666704,0,0,airqo,11.12,11.12,Makerere University Weather Station 94,20.08333365
2025-09-01 02:00:00+00:00,airqo_g5339,hourly,76.62499944,0,0,airqo,12.5,12.5,Makerere University Weather Station 94,20.00833337
2025-09-01 02:00:00+00:00,airqo_g5341,hourly,67.94230769,0,0,airqo,9.14,9.14,Makerere University Weather Station 94,28.36076923
2025-09-01 02:00:00+00:00,aq_g506,hourly,76.62499944,0,0,airqo,12.94,12.94,Makerere University Weather Station 94,20.00833337
2025-09-01 02:00:00+00:00,aq_g501,hourly,0,0,0,airqo,8.93,8.93,Makerere University Weather Station 94,0
2025-09-01 02:00:00+00:00,aq_45,hourly,76.62499944,0,0,airqo,58.36,58.36,"Kasubi, Rubaga",20.00833337
2025-09-01 03:00:00+00:00,airqo_g5339,hourly,0,0,0,airqo,11.67,11.67,Makerere University Weather Station 94,0
2025-09-01 03:00:00+00:00,aq_g501,hourly,0,0,0,airqo,28.06,108.25,Makerere University Weather Station 94,0
2025-09-01 03:00:00+00:00,airqo_g5341,hourly,80.45000086,0,0,airqo,11.21,11.21,Makerere University Weather Station 94,19.70833349
2025-09-01 03:00:00+00:00,aq_45,hourly,80.45000086,0,0,airqo,85.68,85.68,"Kasubi, Rubaga",19.70833349
2025-09-01 03:00:00+00:00,aq_g506,hourly,80.45000086,0,0,airqo,21.95,21.95,Makerere University Weather Station 94,19.70833349
2025-09-01 04:00:00+00:00,aq_g501,hourly,84.73333319,0,0,airqo,22.76,22.76,Makerere University Weather Station 94,19.57499997
2025-09-01 04:00:00+00:00,aq_g506,hourly,84.73333319,0,0,airqo,66.04,66.04,Makerere University Weather Station 94,19.57499997
2025-09-01 04:00:00+00:00,airqo_g5339,hourly,84.73333319,0,0,airqo,21.48,21.48,Makerere University Weather Station 94,19.57499997
2025-09-01 04:00:00+00:00,airqo_g5341,hourly,84.73333319,0,0,airqo,21.26,21.26,Makerere University Weather Station 94,19.57499997
2025-09-01 04:00:00+00:00,aq_45,hourly,84.73333319,0,0,airqo,107.89,107.89,"Kasubi, Rubaga",19.57499997
2025-09-01 05:00:00+00:00,aq_g501,hourly,87.40833302,0,0,airqo,23.02,23.02,Makerere University Weather Station 94,19.5
2025-09-01 05:00:00+00:00,aq_g506,hourly,87.40833302,0,0,airqo,86.73,86.73,Makerere University Weather Station 94,19.5
2025-09-01 05:00:00+00:00,aq_45,hourly,87.40833302,0,0,airqo,100.25,100.25,"Kasubi, Rubaga",19.5
2025-09-01 05:00:00+00:00,airqo_g5339,hourly,0,0,0,airqo,24.67,24.67,Makerere University Weather Station 94,0
2025-09-01 05:00:00+00:00,airqo_g5341,hourly,87.40833302,0,0,airqo,35.78,35.78,Makerere University Weather Station 94,19.5
2025-09-01 06:00:00+00:00,aq_45,hourly,86.75000022,0,0,airqo,85.2,85.2,"Kasubi, Rubaga",20.45000013
2025-09-01 06:00:00+00:00,aq_g506,hourly,86.75000022,0,0,airqo,57.62,57.62,Makerere University Weather Station 94,20.45000013
2025-09-01 06:00:00+00:00,aq_g501,hourly,86.75000022,0,0,airqo,24.12,24.12,Makerere University Weather Station 94,20.45000013
2025-09-01 06:00:00+00:00,airqo_g5339,hourly,86.75000022,0,0,airqo,39.52,39.52,Makerere University Weather Station 94,20.45000013
2025-09-01 06:00:00+00:00,airqo_g5341,hourly,86.75000022,0,0,airqo,39.7,39.7,Makerere University Weather Station 94,20.45000013
2025-09-01 07:00:00+00:00,aq_45,hourly,74.26666667,0,0,airqo,86.26,86.26,"Kasubi, Rubaga",24.02499978
2025-09-01 07:00:00+00:00,aq_g501,hourly,0,0,0,airqo,21.56,21.56,Makerere University Weather Station 94,0
2025-09-01 07:00:00+00:00,airqo_g5339,hourly,86.75000022,0,0,airqo,21.46,21.46,Makerere University Weather Station 94,20.45000013
2025-09-01 07:00:00+00:00,airqo_g5341,hourly,74.26666667,0,0,airqo,42.66,42.66,Makerere University Weather Station 94,24.02499978
2025-09-01 08:00:00+00:00,aq_45,hourly,0,0,0,airqo,15.2,15.2,"Kasubi, Rubaga",0
2025-09-01 08:00:00+00:00,airqo_g5341,hourly,61.25833392,0,0,airqo,38.23,38.23,Makerere University Weather Station 94,26.31666629
2025-09-01 08:00:00+00:00,aq_g501,hourly,0,0,0,airqo,16.28,16.28,Makerere University Weather Station 94,0
2025-09-01 08:00:00+00:00,airqo_g5339,hourly,0,0,0,airqo,13.71,13.71,Makerere University Weather Station 94,0
2025-09-01 09:00:00+00:00,aq_45,hourly,0,0,0,airqo,16.05,16.05,"Kasubi, Rubaga",0
2025-09-01 09:00:00+00:00,airqo_g5341,hourly,56.9416667,0,0,airqo,18.24,18.24,Makerere University Weather Station 94,26.875
2025-09-01 09:00:00+00:00,aq_g506,hourly,56.9416667,0,0,airqo,106.26,106.26,Makerere University Weather Station 94,26.875
2025-09-01 09:00:00+00:00,aq_g501,hourly,0,0,0,airqo,13.14,13.14,Makerere University Weather Station 94,0
2025-09-01 09:00:00+00:00,airqo_g5339,hourly,56.9416667,0,0,airqo,21.78,21.78,Makerere University Weather Station 94,26.875
2025-09-01 10:00:00+00:00,aq_g501,hourly,56.20000015,0,0,airqo,16.21,16.21,Makerere University Weather Station 94,26.85833327
2025-09-01 10:00:00+00:00,airqo_g5339,hourly,0,0,0,airqo,8.35,8.35,Makerere University Weather Station 94,0
2025-09-01 10:00:00+00:00,aq_g506,hourly,0,0,0,airqo,17.16,17.16,Makerere University Weather Station 94,0
2025-09-01 10:00:00+00:00,airqo_g5341,hourly,55.50222222,0,0,airqo,17.27,17.27,Makerere University Weather Station 94,26.23
2025-09-01 10:00:00+00:00,aq_45,hourly,0,0,0,airqo,15.76,15.76,"Kasubi, Rubaga",0
2025-09-01 11:00:00+00:00,aq_g506,hourly,0,0,0,airqo,15.09,15.09,Makerere University Weather Station 94,0
2025-09-01 11:00:00+00:00,aq_45,hourly,0,0,0,airqo,9.52,9.52,"Kasubi, Rubaga",0
2025-09-01 11:00:00+00:00,aq_g501,hourly,55.50833394,0,0,airqo,16.1,16.1,Makerere University Weather Station 94,26.8416667
2025-09-01 11:00:00+00:00,airqo_g5339,hourly,55.50833394,0,0,airqo,16.37,16.37,Makerere University Weather Station 94,26.8416667
2025-09-01 12:00:00+00:00,aq_g506,hourly,59.81666644,0,0,airqo,112.8,112.8,Makerere University Weather Station 94,26.50000016
2025-09-01 12:00:00+00:00,airqo_g5339,hourly,0,0,0,airqo,21.98,21.98,Makerere University Weather Station 94,0
2025-09-01 12:00:00+00:00,aq_45,hourly,59.81666644,0,0,airqo,35.32,35.32,"Kasubi, Rubaga",26.50000016
2025-09-01 12:00:00+00:00,aq_g501,hourly,59.81666644,0,0,airqo,16.49,16.49,Makerere University Weather Station 94,26.50000016
2025-09-01 12:00:00+00:00,airqo_g5341,hourly,53.814,0,0,airqo,34.11,25.06,Makerere University Weather Station 94,27.336
2025-09-01 13:00:00+00:00,airqo_g5341,hourly,57.30000138,0,0,airqo,17.82,17.82,Makerere University Weather Station 94,26.31666644
2025-09-01 13:00:00+00:00,aq_g506,hourly,0,0,0,airqo,18.48,18.48,Makerere University Weather Station 94,0
2025-09-01 13:00:00+00:00,aq_g501,hourly,0,0,0,airqo,20.07,20.07,Makerere University Weather Station 94,0
2025-09-01 13:00:00+00:00,airqo_g5339,hourly,57.30000138,0,0,airqo,16.06,16.06,Makerere University Weather Station 94,26.31666644
2025-09-01 13:00:00+00:00,aq_45,hourly,57.30000138,0,0,airqo,32.72,32.72,"Kasubi, Rubaga",26.31666644
2025-09-01 14:00:00+00:00,airqo_g5339,hourly,55.09166767,0,0,airqo,15.15,15.15,Makerere University Weather Station 94,25.35000022
2025-09-01 14:00:00+00:00,airqo_g5341,hourly,55.09166767,0,0,airqo,15.98,15.98,Makerere University Weather Station 94,25.35000022
2025-09-01 14:00:00+00:00,aq_g501,hourly,55.09166767,0,0,airqo,16.52,16.52,Makerere University Weather Station 94,25.35000022
2025-09-01 14:00:00+00:00,aq_45,hourly,55.09166767,0,0,airqo,62.21,62.21,"Kasubi, Rubaga",25.35000022
2025-09-01 15:00:00+00:00,airqo_g5341,hourly,83.57833333,0,0,airqo,51.69,51.69,Makerere University Weather Station 94,24.50666667
2025-09-01 15:00:00+00:00,airqo_g5339,hourly,0,0,0,airqo,108.2,108.2,Makerere University Weather Station 94,0
2025-09-01 15:00:00+00:00,aq_45,hourly,67.68333366,0,0,airqo,67.23,67.23,"Kasubi, Rubaga",23.875
2025-09-01 15:00:00+00:00,aq_g501,hourly,67.68333366,0,0,airqo,16.31,16.31,Makerere University Weather Station 94,23.875
2025-09-01 16:00:00+00:00,airqo_g5341,hourly,91.89166667,0,0,airqo,65.04,65.04,Makerere University Weather Station 94,23.40333333
2025-09-01 16:00:00+00:00,aq_45,hourly,0,0,0,airqo,56.85,56.85,"Kasubi, Rubaga",0
2025-09-01 16:00:00+00:00,aq_g501,hourly,76.75833354,0,0,airqo,16.1,16.1,Makerere University Weather Station 94,22.6916666
2025-09-01 16:00:00+00:00,airqo_g5339,hourly,0,0,0,airqo,46.09,46.09,Makerere University Weather Station 94,0
2025-09-01 17:00:00+00:00,airqo_g5339,hourly,63.63333333,0,0,airqo,19.26,19.26,Makerere University Weather Station 94,15.09166667
2025-09-01 17:00:00+00:00,aq_g501,hourly,80.63333333,0,0,airqo,17.8,17.8,Makerere University Weather Station 94,21.90833314
2025-09-01 17:00:00+00:00,aq_45,hourly,0,0,0,airqo,46.77,46.77,"Kasubi, Rubaga",0
2025-09-01 17:00:00+00:00,airqo_g5341,hourly,80.63333333,0.278256667,27.14069333,airqo,31.06,31.06,Makerere University Weather Station 94,21.90833314
2025-09-01 18:00:00+00:00,aq_g501,hourly,0,0,0,airqo,12.57,12.57,Makerere University Weather Station 94,0
2025-09-01 18:00:00+00:00,aq_45,hourly,83.32499961,0,0,airqo,104.1,104.1,"Kasubi, Rubaga",21.1500001
2025-09-01 18:00:00+00:00,airqo_g5339,hourly,83.32499961,0,0,airqo,40.99,40.99,Makerere University Weather Station 94,21.1500001
2025-09-01 18:00:00+00:00,airqo_g5341,hourly,97.55285714,0.333812286,32.56873629,airqo,82.71,82.71,Makerere University Weather Station 94,22.04857143
2025-09-01 19:00:00+00:00,aq_45,hourly,0,0,0,airqo,16.44,16.44,"Kasubi, Rubaga",0
2025-09-01 19:00:00+00:00,airqo_g5339,hourly,0,0,0,airqo,36.54,36.54,Makerere University Weather Station 94,0
2025-09-01 19:00:00+00:00,airqo_g5341,hourly,97.4,0.328749,32.563927,airqo,13.37,13.37,Makerere University Weather Station 94,21.96
2025-09-01 19:00:00+00:00,aq_g501,hourly,83.87499948,0,0,airqo,20.84,20.84,Makerere University Weather Station 94,20.68333371
2025-09-01 20:00:00+00:00,aq_45,hourly,0,0,0,airqo,10.41,10.41,"Kasubi, Rubaga",0
2025-09-01 20:00:00+00:00,airqo_g5339,hourly,84.95000005,0,0,airqo,42.83,42.83,Makerere University Weather Station 94,20.14166641
2025-09-01 20:00:00+00:00,aq_g501,hourly,0,0,0,airqo,22.56,22.56,Makerere University Weather Station 94,0
2025-09-01 20:00:00+00:00,airqo_g5341,hourly,84.95000005,0.323925,32.559357,airqo,45.25,45.25,Makerere University Weather Station 94,20.14166641
2025-09-01 21:00:00+00:00,aq_g501,hourly,0,0,0,airqo,26.5,26.5,Makerere University Weather Station 94,0
2025-09-01 21:00:00+00:00,airqo_g5341,hourly,78.72727273,0.3319525,32.56698617,airqo,45.03,45.03,Makerere University Weather Station 94,20.945
2025-09-01 21:00:00+00:00,airqo_g5339,hourly,28.43166667,0,0,airqo,20.07,20.07,Makerere University Weather Station 94,6.94
2025-09-01 21:00:00+00:00,aq_45,hourly,0,0,0,airqo,80.77,80.77,"Kasubi, Rubaga",0
2025-09-01 22:00:00+00:00,airqo_g5339,hourly,68.66666675,0,0,airqo,31.5,31.5,Makerere University Weather Station 94,20.375
2025-09-01 22:00:00+00:00,aq_g501,hourly,0,0,0,airqo,60.38,60.38,Makerere University Weather Station 94,0
2025-09-01 22:00:00+00:00,aq_45,hourly,68.66666675,0,0,airqo,121.82,121.82,"Kasubi, Rubaga",20.375
2025-09-01 22:00:00+00:00,airqo_g5341,hourly,76.886,0.333558,32.568512,airqo,44.21,44.21,Makerere University Weather Station 94,21.214
2025-09-01 23:00:00+00:00,airqo_g5339,hourly,35.872,0,0,airqo,49.91,49.91,Makerere University Weather Station 94,8.412
2025-09-01 23:00:00+00:00,aq_g501,hourly,0,0,6.513676,airqo,8.84,8.84,Makerere University Weather Station 94,0
2025-09-01 23:00:00+00:00,aq_45,hourly,0,0,0,airqo,39.39,39.39,"Kasubi, Rubaga",0
2025-09-02 00:00:00+00:00,aq_g501,hourly,84.74166691,0,0,airqo,21.86,21.86,Makerere University Weather Station 94,19.6583333
2025-09-02 00:00:00+00:00,aq_45,hourly,84.74166691,0,0,airqo,90.64,90.64,"Kasubi, Rubaga",19.6583333
2025-09-02 00:00:00+00:00,airqo_g5339,hourly,84.74166691,0,0,airqo,38.01,38.01,Makerere University Weather Station 94,19.6583333
2025-09-02 01:00:00+00:00,aq_45,hourly,84.58333363,0,0,airqo,85.86,85.86,"Kasubi, Rubaga",19.73333359
2025-09-02 01:00:00+00:00,airqo_g5339,hourly,0,0,0,airqo,82.09,82.09,Makerere University Weather Station 94,0
2025-09-02 01:00:00+00:00,aq_g501,hourly,84.58333363,0,0,airqo,23.4,23.4,Makerere University Weather Station 94,19.73333359
2025-09-02 02:00:00+00:00,airqo_g5339,hourly,81.841666,0,0,airqo,39.83,39.83,Makerere University Weather Station 94,19.96666654
2025-09-02 02:00:00+00:00,aq_45,hourly,0,0,0,airqo,12.03,12.03,"Kasubi, Rubaga",0
2025-09-02 02:00:00+00:00,aq_g501,hourly,81.841666,0,0,airqo,18.08,18.08,Makerere University Weather Station 94,19.96666654
2025-09-02 03:00:00+00:00,aq_g501,hourly,85.11666656,0,0,airqo,24.7,24.7,Makerere University Weather Station 94,19.78333362
2025-09-02 03:00:00+00:00,aq_45,hourly,0,0,0,airqo,154.09,42.63,"Kasubi, Rubaga",0
2025-09-02 03:00:00+00:00,airqo_g5339,hourly,0,0,0,airqo,104.89,104.89,Makerere University Weather Station 94,0
2025-09-02 04:00:00+00:00,aq_g501,hourly,0,0,0,airqo,61.15,61.15,Makerere University Weather Station 94,0
2025-09-02 04:00:00+00:00,airqo_g5339,hourly,88.48333359,0,0,airqo,29.14,29.14,Makerere University Weather Station 94,19.5250001
2025-09-02 04:00:00+00:00,aq_45,hourly,88.48333359,0,0,airqo,113.16,113.16,"Kasubi, Rubaga",19.5250001
2025-09-02 05:00:00+00:00,aq_45,hourly,86.36666685,0,0,airqo,110.02,110.02,"Kasubi, Rubaga",20.33333302
2025-09-02 05:00:00+00:00,airqo_g5341,hourly,94.33,0,0,airqo,13.25,13.25,Makerere University Weather Station 94,21.75
2025-09-02 05:00:00+00:00,aq_g501,hourly,86.36666685,0,0,airqo,23.19,23.19,Makerere University Weather Station 94,20.33333302
2025-09-02 05:00:00+00:00,airqo_g5339,hourly,88.48333359,0,0,airqo,62.7,62.7,Makerere University Weather Station 94,19.5250001
2025-09-02 06:00:00+00:00,airqo_g5339,hourly,86.36666685,0,0,airqo,16.61,16.61,Makerere University Weather Station 94,20.33333302
2025-09-02 06:00:00+00:00,aq_45,hourly,78.18333358,0,0,airqo,79.66,79.66,"Kasubi, Rubaga",22.2166667
2025-09-02 06:00:00+00:00,airqo_g5341,hourly,78.18333358,0,0,airqo,39.82,39.82,Makerere University Weather Station 94,22.2166667
2025-09-02 06:00:00+00:00,aq_g501,hourly,78.18333358,0,0,airqo,20.85,20.85,Makerere University Weather Station 94,22.2166667
2025-09-02 07:00:00+00:00,airqo_g5341,hourly,65.63333372,0,0,airqo,31.51,31.51,Makerere University Weather Station 94,24.32499981
2025-09-02 07:00:00+00:00,aq_g501,hourly,65.63333372,0,0,airqo,17.56,17.56,Makerere University Weather Station 94,24.32499981
2025-09-02 07:00:00+00:00,aq_45,hourly,65.63333372,0,0,airqo,62.8,62.8,"Kasubi, Rubaga",24.32499981
2025-09-02 07:00:00+00:00,airqo_g5339,hourly,65.63333372,0,0,airqo,33.18,33.18,Makerere University Weather Station 94,24.32499981
2025-09-02 08:00:00+00:00,aq_g501,hourly,0,0,0,airqo,34.79,34.79,Makerere University Weather Station 94,0
2025-09-02 08:00:00+00:00,airqo_g5339,hourly,56.65000031,0,0,airqo,20.9,20.9,Makerere University Weather Station 94,26.13333352
2025-09-02 08:00:00+00:00,airqo_g5341,hourly,55.785,0,0,airqo,29.69,29.69,Makerere University Weather Station 94,30.13833333
2025-09-02 08:00:00+00:00,aq_45,hourly,0,0,0,airqo,36.73,36.73,"Kasubi, Rubaga",0
2025-09-02 09:00:00+00:00,airqo_g5339,hourly,0,0,0,airqo,22.36,22.36,Makerere University Weather Station 94,0
2025-09-02 09:00:00+00:00,aq_45,hourly,50.10833343,0,0,airqo,56.87,56.87,"Kasubi, Rubaga",27.47499975
2025-09-02 09:00:00+00:00,aq_g501,hourly,50.10833343,0,0,airqo,18.88,18.88,Makerere University Weather Station 94,27.47499975
2025-09-02 10:00:00+00:00,aq_g501,hourly,46.8583333,0,0,airqo,20.38,20.38,Makerere University Weather Station 94,28
2025-09-02 10:00:00+00:00,aq_45,hourly,0,0,0,airqo,16.65,16.65,"Kasubi, Rubaga",0
2025-09-02 10:00:00+00:00,airqo_g5339,hourly,50.10833343,0,0,airqo,24.68,24.68,Makerere University Weather Station 94,27.47499975
2025-09-02 11:00:00+00:00,aq_45,hourly,49.18333367,0,0,airqo,62.21,62.21,"Kasubi, Rubaga",27.81666676
2025-09-02 11:00:00+00:00,aq_g501,hourly,0,0,0,airqo,17.42,17.42,Makerere University Weather Station 94,0
2025-09-02 11:00:00+00:00,airqo_g5339,hourly,49.18333367,0,0,airqo,34.64,34.64,Makerere University Weather Station 94,27.81666676
2025-09-02 12:00:00+00:00,airqo_g5339,hourly,49.18333367,0,0,airqo,31.04,31.04,Makerere University Weather Station 94,27.81666676
2025-09-02 12:00:00+00:00,aq_45,hourly,0,0,0,airqo,14.46,14.46,"Kasubi, Rubaga",0
2025-09-02 12:00:00+00:00,aq_g501,hourly,0,0,0,airqo,52.99,52.99,Makerere University Weather Station 94,0
2025-09-02 13:00:00+00:00,aq_g501,hourly,0,0,0,airqo,14.21,14.21,Makerere University Weather Station 94,0
2025-09-02 13:00:00+00:00,airqo_g5339,hourly,48.65000024,0,0,airqo,75.22,75.22,Makerere University Weather Station 94,27.07499997
2025-09-02 13:00:00+00:00,aq_45,hourly,48.65000024,0,0,airqo,52.05,52.05,"Kasubi, Rubaga",27.07499997
2025-09-02 14:00:00+00:00,airqo_g5339,hourly,52.98333367,0,0,airqo,43.5,43.5,Makerere University Weather Station 94,26.35833327
2025-09-02 14:00:00+00:00,aq_45,hourly,52.98333367,0,0,airqo,55.15,55.15,"Kasubi, Rubaga",26.35833327
2025-09-02 14:00:00+00:00,aq_g501,hourly,52.98333367,0,0,airqo,17.05,17.05,Makerere University Weather Station 94,26.35833327
2025-09-02 15:00:00+00:00,aq_g501,hourly,58.8166664,0,0,airqo,17.73,17.73,Makerere University Weather Station 94,24.86666648
2025-09-02 15:00:00+00:00,airqo_g5339,hourly,0,0,0,airqo,17.28,17.28,Makerere University Weather Station 94,0
2025-09-02 15:00:00+00:00,aq_45,hourly,0,0,0,airqo,50.33,50.33,"Kasubi, Rubaga",0
2025-09-02 16:00:00+00:00,airqo_g5339,hourly,58.8166664,0,0,airqo,17.75,17.75,Makerere University Weather Station 94,24.86666648
2025-09-02 16:00:00+00:00,aq_g501,hourly,72.74999966,0,0,airqo,20.98,20.98,Makerere University Weather Station 94,23.4000001
2025-09-02 16:00:00+00:00,aq_45,hourly,0,0,0,airqo,22.04,22.04,"Kasubi, Rubaga",0
2025-09-02 17:00:00+00:00,aq_g501,hourly,78.24999988,0,0,airqo,21.06,21.06,Makerere University Weather Station 94,22.92499971
2025-09-02 17:00:00+00:00,aq_45,hourly,78.24999988,0,0,airqo,72.2,72.2,"Kasubi, Rubaga",22.92499971
2025-09-02 18:00:00+00:00,aq_g501,hourly,0,0,0,airqo,22.64,22.64,Makerere University Weather Station 94,0
2025-09-02 18:00:00+00:00,aq_45,hourly,0,0,0,airqo,25.12,25.12,"Kasubi, Rubaga",0
2025-09-02 19:00:00+00:00,aq_45,hourly,0,0,0,airqo,15.75,15.75,"Kasubi, Rubaga",0
2025-09-02 19:00:00+00:00,aq_g501,hourly,81.7083329,0,0,airqo,20.26,20.26,Makerere University Weather Station 94,22.20833381
2025-09-02 20:00:00+00:00,aq_45,hourly,0,0,0,airqo,15.16,15.16,"Kasubi, Rubaga",0
2025-09-02 20:00:00+00:00,aq_g501,hourly,84.57500041,0,0,airqo,20.23,20.23,Makerere University Weather Station 94,21.64999994
2025-09-02 22:00:00+00:00,aq_g501,hourly,0,0,0,airqo,47.53,47.53,Makerere University Weather Station 94,0
2025-09-02 22:00:00+00:00,aq_45,hourly,87.24166701,0,0,airqo,57.99,57.99,"Kasubi, Rubaga",21.25833337
2025-09-02 23:00:00+00:00,aq_g501,hourly,85.17500013,0,0,airqo,20.8,20.8,Makerere University Weather Station 94,21.125
2025-09-02 23:00:00+00:00,aq_45,hourly,85.17500013,0,0,airqo,50.26,50.26,"Kasubi, Rubaga",21.125
2025-09-03 00:00:00+00:00,aq_g501,hourly,0,0,0,airqo,24.95,24.95,Makerere University Weather Station 94,0
2025-09-03 00:00:00+00:00,aq_45,hourly,78.96666626,0,0,airqo,36.11,36.11,"Kasubi, Rubaga",20.34166654
2025-09-03 01:00:00+00:00,aq_45,hourly,0,0,0,airqo,11.04,11.04,"Kasubi, Rubaga",0
2025-09-03 01:00:00+00:00,aq_g501,hourly,0,0,0,airqo,31.51,31.51,Makerere University Weather Station 94,0
2025-09-03 02:00:00+00:00,aq_45,hourly,0,0,0,airqo,129.18,129.18,"Kasubi, Rubaga",0
2025-09-03 02:00:00+00:00,aq_g501,hourly,87.19999989,0,0,airqo,12.77,12.77,Makerere University Weather Station 94,19.48333311
2025-09-03 03:00:00+00:00,aq_45,hourly,0,0,0,airqo,12.02,12.02,"Kasubi, Rubaga",0
2025-09-03 03:00:00+00:00,aq_g501,hourly,0,0,0,airqo,12.74,12.74,Makerere University Weather Station 94,0
2025-09-03 04:00:00+00:00,aq_45,hourly,0,0,0,airqo,92.66,92.66,"Kasubi, Rubaga",0
2025-09-03 04:00:00+00:00,aq_g501,hourly,89.44999874,0,0,airqo,16.1,16.1,Makerere University Weather Station 94,18.70000029
2025-09-03 05:00:00+00:00,aq_45,hourly,0,0,0,airqo,21.8,21.8,"Kasubi, Rubaga",0
2025-09-03 05:00:00+00:00,aq_g501,hourly,90.24999936,0,0,airqo,13.8,13.8,Makerere University Weather Station 94,19.26666641
2025-09-03 06:00:00+00:00,aq_45,hourly,0,0,0,airqo,41.96,41.96,"Kasubi, Rubaga",0
2025-09-03 06:00:00+00:00,aq_g501,hourly,87.58333375,0,0,airqo,16.34,16.34,Makerere University Weather Station 94,20.54166667
2025-09-03 07:00:00+00:00,aq_45,hourly,75.97499937,0,0,airqo,64.93,64.93,"Kasubi, Rubaga",22.30833308
2025-09-03 07:00:00+00:00,aq_g501,hourly,0,0,0,airqo,31.02,31.02,Makerere University Weather Station 94,0
2025-09-03 08:00:00+00:00,aq_45,hourly,64.63333418,0,0,airqo,67.99,67.99,"Kasubi, Rubaga",24.17499987
2025-09-03 08:00:00+00:00,aq_g501,hourly,0,0,0,airqo,39.16,39.16,Makerere University Weather Station 94,0
2025-09-03 09:00:00+00:00,aq_g501,hourly,61.35833412,0,0,airqo,18.41,18.41,Makerere University Weather Station 94,25.30000003
2025-09-03 09:00:00+00:00,aq_45,hourly,0,0,0,airqo,15.44,15.44,"Kasubi, Rubaga",0
2025-09-03 10:00:00+00:00,aq_45,hourly,53.24999938,0,0,airqo,49.81,49.81,"Kasubi, Rubaga",26.77499994
2025-09-03 10:00:00+00:00,aq_g501,hourly,53.24999938,0,0,airqo,14.17,14.17,Makerere University Weather Station 94,26.77499994
2025-09-03 11:00:00+00:00,aq_g501,hourly,50.56666657,0,0,airqo,16.87,16.87,Makerere University Weather Station 94,27.42499987
2025-09-03 11:00:00+00:00,aq_45,hourly,0,0,0,airqo,52.82,52.82,"Kasubi, Rubaga",0
2025-09-03 12:00:00+00:00,aq_45,hourly,47.90833369,0,0,airqo,42.08,42.08,"Kasubi, Rubaga",27.55833308
2025-09-03 12:00:00+00:00,aq_g501,hourly,0,0,0,airqo,25.17,25.17,Makerere University Weather Station 94,0
2025-09-03 13:00:00+00:00,aq_g501,hourly,58.12499995,0,0,airqo,16.14,16.14,Makerere University Weather Station 94,26.1583333
